what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1515895917303
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1515895917303
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1515895917304
started,bundle,jd.ide.eclipse,0.1.5,"jd.ide.eclipse",1515895917304
os,sysinfo,,,"win32",1515895917309
arch,sysinfo,,,"x86_64",1515895917309
ws,sysinfo,,,"win32",1515895917309
locale,sysinfo,,,"zh_CN",1515895917309
processors,sysinfo,,,"4",1515895917309
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1515895917309
java.runtime.version,sysinfo,,,"1.8.0_74-b02",1515895917309
java.specification.name,sysinfo,,,"Java Platform API Specification",1515895917309
java.specification.vendor,sysinfo,,,"Oracle Corporation",1515895917309
java.specification.version,sysinfo,,,"1.8",1515895917309
java.vendor,sysinfo,,,"Oracle Corporation",1515895917309
java.version,sysinfo,,,"1.8.0_74",1515895917309
java.vm.info,sysinfo,,,"mixed mode",1515895917309
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1515895917309
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1515895917309
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1515895917309
java.vm.specification.version,sysinfo,,,"1.8",1515895917309
java.vm.vendor,sysinfo,,,"Oracle Corporation",1515895917309
java.vm.version,sysinfo,,,"25.74-b02",1515895917309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515895924695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515895928144
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515895928463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515895928538
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1515895928599
